created_at,text,conversation_id,reply_settings,edit_history_tweet_ids,lang,referenced_tweets,possibly_sensitive,id,author_id,entities.annotations,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,attachments.media_keys,entities.hashtags,in_reply_to_user_id,attachments.media_source_tweet_id,entities.cashtags,location,username,name,brand,geo.place_id,attachments.poll_ids,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,is_about_brand,confidence,rationale
2025-02-10T03:00:19.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888785038734655654,everyone,['1888785038734655654'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888785038734655654,1013834591566626818,,"[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:00:19.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,,sarcasticmom30,my,Dunkin',,,,,,True,1.0,RT from @dunkindonuts mentioning 'DunKings' ad.
2025-02-10T02:59:54.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888784930701803859,everyone,['1888784930701803859'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888784930701803859,22529332,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T03:59:54.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,"Rialto,California",socalgurl83,💕Tanisha Nicole ✊🏽,Dunkin',,,,,,True,1.0,Mentions #Dunkin and #DunKing in text.
2025-02-10T02:59:30.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888784830956978282,everyone,['1888784830956978282'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888784830956978282,1343018988004139009,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T03:59:30.000Z,,,,,,,,Anniebot0,An An,Dunkin',,,,,,True,1.0,Directly mentions products 'sold at Dunkin’' in recall context.
2025-02-10T02:59:26.000Z,@dunkindonuts Need some Dunkin right about now,1888738294650769881,everyone,['1888784814737592829'],en,"[{'type': 'replied_to', 'id': '1888738294650769881'}]",FALSE,1888784814737592829,406684098,"[{'start': 24, 'end': 29, 'probability': 0.7044, 'type': 'Other', 'normalized_text': 'Dunkin'}]","[{'start': 0, 'end': 13, 'username': 'dunkindonuts', 'id': '8771022'}]",0,0,0,0,0,80,5,FALSE,2025-02-10T03:59:26.000Z,,,,8771022,,,Here,melanieEML,MelanieEML 🏴‍☠️⚔️🏴‍☠️,Dunkin',,,,,,True,1.0,Mentions @dunkindonuts and 'Dunkin' directly.
2025-02-10T02:59:20.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888784789173658036,everyone,['1888784789173658036'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888784789173658036,1770461030763876352,,"[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T03:59:20.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,,_Smoeater,smoeater,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin’ Donuts ad'.
2025-02-10T02:59:18.000Z,"RT @nkotbnews: Donnie Wahlberg to make cameo in ""DunKings 2"" https://t.co/pCquJg5D5w https://t.co/7VDKiWLtgd",1888784779866497033,everyone,['1888784779866497033'],en,"[{'type': 'retweeted', 'id': '1888708555928142283'}]",FALSE,1888784779866497033,25744746,,"[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",42,0,0,0,0,0,5,FALSE,2025-02-10T03:59:18.000Z,"[{'start': 61, 'end': 84, 'url': 'https://t.co/pCquJg5D5w', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie Wahlberg to make cameo in ""DunKings 2""', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html'}, {'start': 85, 'end': 108, 'url': 'https://t.co/7VDKiWLtgd', 'expanded_url': 'https://x.com/nkotbnews/status/1888708555928142283/photo/1', 'display_url': 'pic.x.com/7VDKiWLtgd', 'media_key': '3_1888708518875680769'}]",['3_1888708518875680769'],,,['1888708555928142283'],,Worldwide!,cami_cutie,Camille Correia,Dunkin',,,,,,True,0.95,Mentions 'DunKings 2'; context confirms Dunkin ad campaign.
2025-02-10T02:59:18.000Z,"RT @nkotbnews: Donnie Wahlberg to make cameo in ""DunKings 2"" https://t.co/pCquJg5D5w https://t.co/7VDKiWLtgd",1888784779866497033,everyone,['1888784779866497033'],en,"[{'type': 'retweeted', 'id': '1888708555928142283'}]",FALSE,1888784779866497033,25744746,,"[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",42,0,0,0,0,0,5,FALSE,2025-02-10T03:59:18.000Z,"[{'start': 61, 'end': 84, 'url': 'https://t.co/pCquJg5D5w', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie Wahlberg to make cameo in ""DunKings 2""', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html'}, {'start': 85, 'end': 108, 'url': 'https://t.co/7VDKiWLtgd', 'expanded_url': 'https://x.com/nkotbnews/status/1888708555928142283/photo/1', 'display_url': 'pic.x.com/7VDKiWLtgd', 'media_key': '3_1888708518875680769'}]",['3_1888708518875680769'],,,['1888708555928142283'],,Worldwide!,cami_cutie,Camille Correia,Dunkin',,,,,,True,0.95,Mentions 'DunKings 2'; context confirms Dunkin ad campaign.
2025-02-10T02:59:11.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888784752238313940,everyone,['1888784752238313940'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",TRUE,1888784752238313940,31187013,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T03:59:11.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,"Tampa, FL",xoauthenticdrea,🇮🇹Andrea Marie,Dunkin',,,,,,True,1.0,RT from @dunkindonuts mentioning 'DunKings' ad.
2025-02-10T02:59:11.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888784752238313940,everyone,['1888784752238313940'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",TRUE,1888784752238313940,31187013,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T03:59:11.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,"Tampa, FL",xoauthenticdrea,🇮🇹Andrea Marie,Dunkin',,,,,,True,1.0,RT from @dunkindonuts mentioning 'DunKings' ad.
2025-02-10T02:59:09.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888784742696599925,everyone,['1888784742696599925'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888784742696599925,20047616,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T03:59:09.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,"Perth, Western Australia",WarrenMoney,👻 Warren Money 👻🎸🇦🇺🎬🍿🎃🏚️,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin’ Donuts ad'.
2025-02-10T02:59:08.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888784738170572963,everyone,['1888784738170572963'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888784738170572963,938093678,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T03:59:08.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,dallas,bytaylormarx,taylor ❄️,Dunkin',,,,,,True,1.0,RT from @dunkindonuts mentioning 'DunKings' ad.
2025-02-10T02:59:04.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888784721720586359,everyone,['1888784721720586359'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888784721720586359,90922709,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T03:59:04.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,Texas,justluvnj,Monica,Dunkin',,,,,,True,1.0,Mentions #Dunkin and #DunKing in text.
2025-02-10T02:59:02.000Z,"@Flaaaaalala They really are great. Now the Dunkin commercial is funny (""we couldn't get Damon"")",1888784071100092807,everyone,['1888784712946331668'],en,"[{'type': 'replied_to', 'id': '1888784071100092807'}]",FALSE,1888784712946331668,35396272,"[{'start': 44, 'end': 49, 'probability': 0.719, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 89, 'end': 93, 'probability': 0.571, 'type': 'Person', 'normalized_text': 'Damon'}]","[{'start': 0, 'end': 12, 'username': 'Flaaaaalala', 'id': '1489325107'}]",0,0,1,0,0,32,5,FALSE,2025-02-10T03:59:02.000Z,,,,1489325107,,,"Inland Empire, CA 👑",MushKat,✝️⚡️Elon Mush 😏⚡️ ✝️,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin commercial'.
2025-02-10T02:58:54.000Z,"From Ben and Casey Affleck suiting up for a new DunKings spot to a wild Mountain Dew ad featuring singer Seal as a literal seal, this year's lineup offers plenty of buzz. Read more @GMA https://t.co/Z2IUNm9MC6",1888784679354118183,everyone,['1888784679354118183'],en,,FALSE,1888784679354118183,1206680727145697280,,"[{'start': 181, 'end': 185, 'username': 'GMA', 'id': '22650211'}]",0,1,1,0,0,213,5,TRUE,2025-02-10T03:58:54.000Z,"[{'start': 186, 'end': 209, 'url': 'https://t.co/Z2IUNm9MC6', 'expanded_url': 'https://www.goodmorningamerica.com/culture/story/best-super-bowl-commercials-2025-118637791', 'display_url': 'goodmorningamerica.com/culture/story/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888784383177572352/myzk7vy0?format=jpg&name=orig', 'width': 992, 'height': 558}, {'url': 'https://pbs.twimg.com/news_img/1888784383177572352/myzk7vy0?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Super Bowl 2025: A roundup of the best commercials from the game', 'description': 'A look at the most viral, star-studded ads that stole the show.', 'unwound_url': 'https://www.goodmorningamerica.com/culture/story/best-super-bowl-commercials-2025-118637791'}]",,,,,,,shafiqnajib,Shafiq Najib,Dunkin',,,,,,True,0.98,"Mentions 'DunKings spot' with Ben and Casey Affleck, referring to Dunkin's Super Bowl ad campaign."
2025-02-10T02:58:54.000Z,"From Ben and Casey Affleck suiting up for a new DunKings spot to a wild Mountain Dew ad featuring singer Seal as a literal seal, this year's lineup offers plenty of buzz. Read more @GMA https://t.co/Z2IUNm9MC6",1888784679354118183,everyone,['1888784679354118183'],en,,FALSE,1888784679354118183,1206680727145697280,,"[{'start': 181, 'end': 185, 'username': 'GMA', 'id': '22650211'}]",0,1,1,0,0,213,5,TRUE,2025-02-10T03:58:54.000Z,"[{'start': 186, 'end': 209, 'url': 'https://t.co/Z2IUNm9MC6', 'expanded_url': 'https://www.goodmorningamerica.com/culture/story/best-super-bowl-commercials-2025-118637791', 'display_url': 'goodmorningamerica.com/culture/story/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888784383177572352/myzk7vy0?format=jpg&name=orig', 'width': 992, 'height': 558}, {'url': 'https://pbs.twimg.com/news_img/1888784383177572352/myzk7vy0?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Super Bowl 2025: A roundup of the best commercials from the game', 'description': 'A look at the most viral, star-studded ads that stole the show.', 'unwound_url': 'https://www.goodmorningamerica.com/culture/story/best-super-bowl-commercials-2025-118637791'}]",,,,,,,shafiqnajib,Shafiq Najib,Dunkin',,,,,,True,0.98,"Mentions 'DunKings spot' with Ben and Casey Affleck, referring to Dunkin's Super Bowl ad campaign."
2025-02-10T02:58:28.000Z,"como ex empleada de dunkin, nena mejor mierda 🧍🏼‍♀️ https://t.co/XQUkwE66UW",1888784572424269882,everyone,['1888784572424269882'],es,"[{'type': 'quoted', 'id': '1888769810441339376'}]",FALSE,1888784572424269882,892199932366651392,"[{'start': 20, 'end': 25, 'probability': 0.7494, 'type': 'Person', 'normalized_text': 'dunkin'}]",,0,1,1,0,0,235,5,TRUE,2025-02-10T03:58:28.000Z,"[{'start': 52, 'end': 75, 'url': 'https://t.co/XQUkwE66UW', 'expanded_url': 'https://twitter.com/J0NASL4RRY/status/1888769810441339376', 'display_url': 'x.com/J0NASL4RRY/sta…'}]",,,,,,ᴮᵃⁿᵍᵗᵃⁿᴮⁱᵃˢᵉᵈ✨ONLY ᵃʳᵐʸ🇨🇴,ellunardehobi,ᵇᵉ𝒄𝒂𝒕𝒂⁷ 𝐁𝐓𝐒 𝐲𝐞𝐚𝐫👑,Dunkin',,,,,,True,0.99,Explicitly mentions 'dunkin' as former employee discussing it.
